date,presences
2019-01-01,20122.0
2019-02-01,21149.0
2019-03-01,29114.0
2019-04-01,48723.0
2019-05-01,53446.0
2019-06-01,74222.0
2019-07-01,106769.0
2019-08-01,121963.0
2019-09-01,71015.0
2019-10-01,46576.0
2019-11-01,24148.0
2019-12-01,23580.0
2020-01-01,22711.0
2020-02-01,21250.0
2020-03-01,5101.0
2020-04-01,3643.0
2020-05-01,7150.0
2020-06-01,27043.0
2020-07-01,57417.0
2020-08-01,86483.0
2020-09-01,50831.0
2020-10-01,22428.0
2020-11-01,9236.0
2020-12-01,7567.0
2021-01-01,8872.0
2021-02-01,13780.0
2021-03-01,11430.0
2021-04-01,13775.0
2021-05-01,29111.0
2021-06-01,48155.0
2021-07-01,110808.0
2021-08-01,155026.0
2021-09-01,70190.0
2021-10-01,41534.0
2021-11-01,24701.0
2021-12-01,24330.0
2022-01-01,19357.0
2022-02-01,19981.0
2022-03-01,26652.0
2022-04-01,51152.0
2022-05-01,62463.0
2022-06-01,88411.0
2022-07-01,140449.0
2022-08-01,162940.0
2022-09-01,85560.0
2022-10-01,54228.0
2022-11-01,23957.0
2022-12-01,23712.0
2023-01-01,20165.0
2023-02-01,23696.0
2023-03-01,35080.0
2023-04-01,72220.0
2023-05-01,81769.0
2023-06-01,101322.0
2023-07-01,140775.0
2023-08-01,146982.0
2023-09-01,98706.0
2023-10-01,62160.0
2023-11-01,28177.0
2023-12-01,27742.0
2024-01-01,24070.0
2024-02-01,25870.0
2024-03-01,39446.0
2024-04-01,63149.0
2024-05-01,93886.0
2024-06-01,96774.0
2024-07-01,141654.0
2024-08-01,151632.0
2024-09-01,98171.0
2024-10-01,61253.0
2024-11-01,30864.0
2024-12-01,28672.0
