date,presences
2019-01-01,314881.0
2019-02-01,366253.0
2019-03-01,334892.0
2019-04-01,159559.0
2019-05-01,49876.0
2019-06-01,120494.0
2019-07-01,324263.0
2019-08-01,401607.0
2019-09-01,125056.0
2019-10-01,48537.0
2019-11-01,60210.0
2019-12-01,251822.0
2020-01-01,357946.0
2020-02-01,404271.0
2020-03-01,60967.0
2020-04-01,1793.0
2020-05-01,3026.0
2020-06-01,31590.0
2020-07-01,203031.0
2020-08-01,356008.0
2020-09-01,102117.0
2020-10-01,36349.0
2020-11-01,12250.0
2020-12-01,8571.0
2021-01-01,7345.0
2021-02-01,16320.0
2021-03-01,13554.0
2021-04-01,7746.0
2021-05-01,14903.0
2021-06-01,69951.0
2021-07-01,265848.0
2021-08-01,400080.0
2021-09-01,112484.0
2021-10-01,67852.0
2021-11-01,58487.0
2021-12-01,223132.0
2022-01-01,266745.0
2022-02-01,288730.0
2022-03-01,259256.0
2022-04-01,132277.0
2022-05-01,46795.0
2022-06-01,127554.0
2022-07-01,348793.0
2022-08-01,390258.0
2022-09-01,137647.0
2022-10-01,72563.0
2022-11-01,52075.0
2022-12-01,251812.0
2023-01-01,343551.0
2023-02-01,366229.0
2023-03-01,289161.0
2023-04-01,146254.0
2023-05-01,52597.0
2023-06-01,135053.0
2023-07-01,369573.0
2023-08-01,410629.0
2023-09-01,138388.0
2023-10-01,65324.0
2023-11-01,58749.0
2023-12-01,273632.0
2024-01-01,363021.0
2024-02-01,389335.0
2024-03-01,330527.0
2024-04-01,124760.0
2024-05-01,62287.0
2024-06-01,128680.0
2024-07-01,308363.0
2024-08-01,391318.0
2024-09-01,137779.0
2024-10-01,60049.0
2024-11-01,60927.0
2024-12-01,270912.0
2025-01-01,366565.0
2025-02-01,380562.0
2025-03-01,334283.0
2025-04-01,151914.0
2025-05-01,72099.0
2025-06-01,152000.0
2025-07-01,375580.0
2025-08-01,416855.0
2025-09-01,145321.0
2025-10-01,62340.0
2025-11-01,65664.0
2025-12-01,298116.0
