date,presences
2019-01-01,2218.0
2019-02-01,2493.0
2019-03-01,3339.0
2019-04-01,4297.0
2019-05-01,9298.0
2019-06-01,13100.0
2019-07-01,24791.0
2019-08-01,21915.0
2019-09-01,12222.0
2019-10-01,6528.0
2019-11-01,3630.0
2019-12-01,2836.0
2020-01-01,2466.0
2020-02-01,2569.0
2020-03-01,416.0
2020-04-01,90.0
2020-05-01,85.0
2020-06-01,1607.0
2020-07-01,8156.0
2020-08-01,9036.0
2020-09-01,6000.0
2020-10-01,2726.0
2020-11-01,758.0
2020-12-01,597.0
2021-01-01,714.0
2021-02-01,748.0
2021-03-01,862.0
2021-04-01,1044.0
2021-05-01,2008.0
2021-06-01,4879.0
2021-07-01,17647.0
2021-08-01,16625.0
2021-09-01,10035.0
2021-10-01,4265.0
2021-11-01,3287.0
2021-12-01,2043.0
2022-01-01,1417.0
2022-02-01,2200.0
2022-03-01,3583.0
2022-04-01,8084.0
2022-05-01,12498.0
2022-06-01,18040.0
2022-07-01,31352.0
2022-08-01,28063.0
2022-09-01,20237.0
2022-10-01,14438.0
2022-11-01,11324.0
2022-12-01,10242.0
2023-01-01,5696.0
2023-02-01,4827.0
2023-03-01,7065.0
2023-04-01,9390.0
2023-05-01,14397.0
2023-06-01,18245.0
2023-07-01,32775.0
2023-08-01,28602.0
2023-09-01,22765.0
2023-10-01,14805.0
2023-11-01,11944.0
2023-12-01,10457.0
2024-01-01,8135.0
2024-02-01,6281.0
2024-03-01,5484.0
2024-04-01,11027.0
2024-05-01,14369.0
2024-06-01,19978.0
2024-07-01,31876.0
2024-08-01,27273.0
2024-09-01,18126.0
2024-10-01,15849.0
2024-11-01,7189.0
2024-12-01,4731.0
