date,presences
2019-01-01,232389.0
2019-02-01,254366.0
2019-03-01,437710.0
2019-04-01,881661.0
2019-05-01,1130907.0
2019-06-01,1511405.0
2019-07-01,1965918.0
2019-08-01,2250924.0
2019-09-01,1638065.0
2019-10-01,928156.0
2019-11-01,354372.0
2019-12-01,268907.0
2020-01-01,234573.0
2020-02-01,257191.0
2020-03-01,79133.0
2020-04-01,22808.0
2020-05-01,41458.0
2020-06-01,160796.0
2020-07-01,866070.0
2020-08-01,1577092.0
2020-09-01,988020.0
2020-10-01,401216.0
2020-11-01,95120.0
2020-12-01,75492.0
2021-01-01,69454.0
2021-02-01,89809.0
2021-03-01,114627.0
2021-04-01,98298.0
2021-05-01,188189.0
2021-06-01,715061.0
2021-07-01,1543152.0
2021-08-01,2025202.0
2021-09-01,1228711.0
2021-10-01,646877.0
2021-11-01,259215.0
2021-12-01,210662.0
2022-01-01,148938.0
2022-02-01,186930.0
2022-03-01,285037.0
2022-04-01,631425.0
2022-05-01,929861.0
2022-06-01,1358747.0
2022-07-01,1866687.0
2022-08-01,2157688.0
2022-09-01,1595947.0
2022-10-01,918023.0
2022-11-01,321833.0
2022-12-01,270145.0
2023-01-01,251963.0
2023-02-01,258769.0
2023-03-01,421800.0
2023-04-01,826642.0
2023-05-01,1141940.0
2023-06-01,1501231.0
2023-07-01,1883313.0
2023-08-01,2064625.0
2023-09-01,1645794.0
2023-10-01,1117904.0
2023-11-01,450380.0
2023-12-01,341863.0
2024-01-01,296447.0
2024-02-01,332838.0
2024-03-01,536301.0
2024-04-01,917338.0
2024-05-01,1275394.0
2024-06-01,1578663.0
2024-07-01,1986047.0
2024-08-01,2256337.0
2024-09-01,1683736.0
2024-10-01,1115175.0
2024-11-01,414129.0
2024-12-01,305089.0
2025-01-01,291213.0
2025-02-01,316779.0
2025-03-01,523083.0
2025-04-01,948690.0
2025-05-01,1259221.0
2025-06-01,1514406.0
2025-07-01,1862857.0
2025-08-01,2088446.0
2025-09-01,1660325.0
2025-10-01,1128835.0
2025-11-01,439843.0
2025-12-01,331099.0
