date,presences
2019-01-01,301315.0
2019-02-01,328097.0
2019-03-01,543846.0
2019-04-01,1109820.0
2019-05-01,1401734.0
2019-06-01,1889043.0
2019-07-01,2522257.0
2019-08-01,2999371.0
2019-09-01,2045276.0
2019-10-01,1176951.0
2019-11-01,446989.0
2019-12-01,350232.0
2020-01-01,315219.0
2020-02-01,341594.0
2020-03-01,114766.0
2020-04-01,38475.0
2020-05-01,62552.0
2020-06-01,233896.0
2020-07-01,1193133.0
2020-08-01,2221954.0
2020-09-01,1280648.0
2020-10-01,559955.0
2020-11-01,142825.0
2020-12-01,117481.0
2021-01-01,103043.0
2021-02-01,128008.0
2021-03-01,161356.0
2021-04-01,138892.0
2021-05-01,260516.0
2021-06-01,940686.0
2021-07-01,2056533.0
2021-08-01,2769363.0
2021-09-01,1601781.0
2021-10-01,862159.0
2021-11-01,358784.0
2021-12-01,308130.0
2022-01-01,237823.0
2022-02-01,286478.0
2022-03-01,418480.0
2022-04-01,892639.0
2022-05-01,1245502.0
2022-06-01,1803286.0
2022-07-01,2554344.0
2022-08-01,3008460.0
2022-09-01,2152804.0
2022-10-01,1282731.0
2022-11-01,479899.0
2022-12-01,420710.0
2023-01-01,372389.0
2023-02-01,379047.0
2023-03-01,587847.0
2023-04-01,1164016.0
2023-05-01,1552209.0
2023-06-01,2032651.0
2023-07-01,2586639.0
2023-08-01,2939330.0
2023-09-01,2222460.0
2023-10-01,1521531.0
2023-11-01,611529.0
2023-12-01,478636.0
2024-01-01,412684.0
2024-02-01,455733.0
2024-03-01,723068.0
2024-04-01,1244034.0
2024-05-01,1701782.0
2024-06-01,2115259.0
2024-07-01,2707591.0
2024-08-01,3136445.0
2024-09-01,2280935.0
2024-10-01,1554030.0
2024-11-01,580951.0
2024-12-01,435726.0
