date,presences
2019-01-01,143784.0
2019-02-01,129477.0
2019-03-01,139897.0
2019-04-01,206998.0
2019-05-01,335473.0
2019-06-01,981720.0
2019-07-01,1864377.0
2019-08-01,2329460.0
2019-09-01,1005542.0
2019-10-01,291878.0
2019-11-01,121363.0
2019-12-01,119490.0
2020-01-01,107608.0
2020-02-01,94082.0
2020-03-01,20053.0
2020-04-01,7516.0
2020-05-01,13511.0
2020-06-01,99694.0
2020-07-01,838978.0
2020-08-01,1515787.0
2020-09-01,527862.0
2020-10-01,94653.0
2020-11-01,29267.0
2020-12-01,33251.0
2021-01-01,33313.0
2021-02-01,46808.0
2021-03-01,54061.0
2021-04-01,51753.0
2021-05-01,78843.0
2021-06-01,396951.0
2021-07-01,1291501.0
2021-08-01,1787048.0
2021-09-01,663586.0
2021-10-01,168820.0
2021-11-01,103016.0
2021-12-01,103863.0
2022-01-01,51102.0
2022-02-01,59898.0
2022-03-01,63054.0
2022-04-01,86928.0
2022-05-01,169496.0
2022-06-01,730679.0
2022-07-01,1619811.0
2022-08-01,1959018.0
2022-09-01,721444.0
2022-10-01,144612.0
2022-11-01,60933.0
2022-12-01,57332.0
2023-01-01,61142.0
2023-02-01,69402.0
2023-03-01,71948.0
2023-04-01,102545.0
2023-05-01,253791.0
2023-06-01,822068.0
2023-07-01,1705769.0
2023-08-01,2367320.0
2023-09-01,738735.0
2023-10-01,162555.0
2023-11-01,65684.0
2023-12-01,61235.0
2024-01-01,58775.0
2024-02-01,64437.0
2024-03-01,75224.0
2024-04-01,112210.0
2024-05-01,254809.0
2024-06-01,897879.0
2024-07-01,1724131.0
2024-08-01,1966931.0
2024-09-01,829092.0
2024-10-01,198227.0
2024-11-01,73469.0
2024-12-01,65762.0
2025-01-01,72851.0
2025-02-01,71220.0
2025-03-01,81737.0
2025-04-01,130644.0
2025-05-01,299339.0
2025-06-01,988996.0
2025-07-01,1716314.0
2025-08-01,1998211.0
2025-09-01,861317.0
2025-10-01,247353.0
2025-11-01,76788.0
2025-12-01,74443.0
