date,presences
2019-01-01,32170.0
2019-02-01,34134.0
2019-03-01,37125.0
2019-04-01,45957.0
2019-05-01,53155.0
2019-06-01,109404.0
2019-07-01,204636.0
2019-08-01,273223.0
2019-09-01,76913.0
2019-10-01,33012.0
2019-11-01,24122.0
2019-12-01,24948.0
2020-01-01,23687.0
2020-02-01,26380.0
2020-03-01,6476.0
2020-04-01,1982.0
2020-05-01,6783.0
2020-06-01,45475.0
2020-07-01,159829.0
2020-08-01,240673.0
2020-09-01,76259.0
2020-10-01,26013.0
2020-11-01,13517.0
2020-12-01,11107.0
2021-01-01,12107.0
2021-02-01,13738.0
2021-03-01,14967.0
2021-04-01,16980.0
2021-05-01,24911.0
2021-06-01,79768.0
2021-07-01,191179.0
2021-08-01,265519.0
2021-09-01,90750.0
2021-10-01,33250.0
2021-11-01,25640.0
2021-12-01,24040.0
2022-01-01,23644.0
2022-02-01,29538.0
2022-03-01,34811.0
2022-04-01,50743.0
2022-05-01,53718.0
2022-06-01,123473.0
2022-07-01,229143.0
2022-08-01,283458.0
2022-09-01,118145.0
2022-10-01,72988.0
2022-11-01,64783.0
2022-12-01,67502.0
2023-01-01,43306.0
2023-02-01,44535.0
2023-03-01,51069.0
2023-04-01,61852.0
2023-05-01,61826.0
2023-06-01,141680.0
2023-07-01,254786.0
2023-08-01,305171.0
2023-09-01,126225.0
2023-10-01,68149.0
2023-11-01,62650.0
2023-12-01,65487.0
2024-01-01,59341.0
2024-02-01,40112.0
2024-03-01,42775.0
2024-04-01,73640.0
2024-05-01,68546.0
2024-06-01,155073.0
2024-07-01,235990.0
2024-08-01,286496.0
2024-09-01,105020.0
2024-10-01,79480.0
2024-11-01,47423.0
2024-12-01,43511.0
