date,presences
2019-01-01,260021.0
2019-02-01,282832.0
2019-03-01,320334.0
2019-04-01,456578.0
2019-05-01,599367.0
2019-06-01,1359257.0
2019-07-01,1881725.0
2019-08-01,2152291.0
2019-09-01,887868.0
2019-10-01,361113.0
2019-11-01,228799.0
2019-12-01,262665.0
2020-01-01,283100.0
2020-02-01,286693.0
2020-03-01,68410.0
2020-04-01,31640.0
2020-05-01,64006.0
2020-06-01,294754.0
2020-07-01,961443.0
2020-08-01,1641920.0
2020-09-01,710866.0
2020-10-01,212229.0
2020-11-01,102445.0
2020-12-01,86750.0
2021-01-01,96703.0
2021-02-01,129480.0
2021-03-01,124192.0
2021-04-01,114962.0
2021-05-01,304343.0
2021-06-01,864481.0
2021-07-01,1654740.0
2021-08-01,2142064.0
2021-09-01,1032596.0
2021-10-01,384957.0
2021-11-01,209158.0
2021-12-01,218040.0
2022-01-01,213260.0
2022-02-01,235512.0
2022-03-01,282394.0
2022-04-01,448505.0
2022-05-01,676519.0
2022-06-01,1420247.0
2022-07-01,1916031.0
2022-08-01,2145188.0
2022-09-01,1036028.0
2022-10-01,435751.0
2022-11-01,245093.0
2022-12-01,295994.0
2023-01-01,324009.0
2023-02-01,305248.0
2023-03-01,350678.0
2023-04-01,558995.0
2023-05-01,826292.0
2023-06-01,1398425.0
2023-07-01,1940320.0
2023-08-01,2109609.0
2023-09-01,1106051.0
2023-10-01,434883.0
2023-11-01,263191.0
2023-12-01,329174.0
2024-01-01,358723.0
2024-02-01,356287.0
2024-03-01,427486.0
2024-04-01,470271.0
2024-05-01,942296.0
2024-06-01,1276402.0
2024-07-01,1948060.0
2024-08-01,2155340.0
2024-09-01,1049188.0
2024-10-01,471060.0
2024-11-01,327820.0
2024-12-01,361047.0
