date,presences
2019-01-01,26085.0
2019-02-01,23632.0
2019-03-01,29877.0
2019-04-01,41438.0
2019-05-01,56959.0
2019-06-01,162726.0
2019-07-01,439644.0
2019-08-01,763065.0
2019-09-01,184970.0
2019-10-01,52374.0
2019-11-01,31325.0
2019-12-01,27869.0
2020-01-01,14239.0
2020-02-01,14646.0
2020-03-01,5104.0
2020-04-01,2174.0
2020-05-01,3436.0
2020-06-01,39944.0
2020-07-01,289213.0
2020-08-01,606362.0
2020-09-01,114649.0
2020-10-01,28813.0
2020-11-01,9506.0
2020-12-01,7878.0
2021-01-01,7471.0
2021-02-01,8328.0
2021-03-01,8373.0
2021-04-01,7003.0
2021-05-01,13334.0
2021-06-01,88606.0
2021-07-01,331388.0
2021-08-01,570189.0
2021-09-01,108257.0
2021-10-01,32001.0
2021-11-01,12545.0
2021-12-01,10303.0
2022-01-01,12278.0
2022-02-01,12339.0
2022-03-01,14493.0
2022-04-01,18901.0
2022-05-01,38560.0
2022-06-01,139661.0
2022-07-01,438694.0
2022-08-01,685147.0
2022-09-01,116828.0
2022-10-01,30811.0
2022-11-01,11624.0
2022-12-01,11264.0
2023-01-01,12716.0
2023-02-01,12733.0
2023-03-01,14197.0
2023-04-01,25857.0
2023-05-01,44518.0
2023-06-01,140961.0
2023-07-01,412423.0
2023-08-01,769628.0
2023-09-01,115491.0
2023-10-01,40638.0
2023-11-01,15099.0
2023-12-01,14139.0
2024-01-01,15257.0
2024-02-01,14629.0
2024-03-01,17721.0
2024-04-01,54466.0
2024-05-01,84796.0
2024-06-01,207292.0
2024-07-01,439766.0
2024-08-01,654674.0
2024-09-01,198833.0
2024-10-01,84074.0
2024-11-01,26779.0
2024-12-01,24737.0
2025-01-01,29749.0
2025-02-01,27637.0
2025-03-01,35393.0
2025-04-01,88098.0
2025-05-01,125937.0
2025-06-01,296992.0
2025-07-01,639791.0
2025-08-01,931834.0
2025-09-01,291130.0
2025-10-01,125665.0
2025-11-01,39312.0
2025-12-01,36881.0
