date,presences
2019-01-01,258139.0
2019-02-01,236807.0
2019-03-01,290039.0
2019-04-01,499027.0
2019-05-01,526957.0
2019-06-01,1467627.0
2019-07-01,2411851.0
2019-08-01,2863533.0
2019-09-01,869449.0
2019-10-01,339915.0
2019-11-01,313757.0
2019-12-01,293699.0
2020-01-01,295708.0
2020-02-01,281349.0
2020-03-01,166091.0
2020-04-01,134342.0
2020-05-01,155236.0
2020-06-01,576277.0
2020-07-01,1850089.0
2020-08-01,2666093.0
2020-09-01,943178.0
2020-10-01,271723.0
2020-11-01,169893.0
2020-12-01,160145.0
2021-01-01,170473.0
2021-02-01,182688.0
2021-03-01,196812.0
2021-04-01,189519.0
2021-05-01,381921.0
2021-06-01,1198303.0
2021-07-01,2437879.0
2021-08-01,3016679.0
2021-09-01,1094927.0
2021-10-01,324289.0
2021-11-01,214243.0
2021-12-01,215756.0
2022-01-01,219530.0
2022-02-01,237612.0
2022-03-01,282320.0
2022-04-01,433190.0
2022-05-01,535039.0
2022-06-01,1565168.0
2022-07-01,2468014.0
2022-08-01,2885425.0
2022-09-01,1010858.0
2022-10-01,382159.0
2022-11-01,288087.0
2022-12-01,293094.0
2023-01-01,283215.0
2023-02-01,267194.0
2023-03-01,328656.0
2023-04-01,518152.0
2023-05-01,565023.0
2023-06-01,1497371.0
2023-07-01,2342045.0
2023-08-01,2663878.0
2023-09-01,1099121.0
2023-10-01,438688.0
2023-11-01,328496.0
2023-12-01,328838.0
2024-01-01,248436.0
2024-02-01,240813.0
2024-03-01,328961.0
2024-04-01,433627.0
2024-05-01,612100.0
2024-06-01,1466316.0
2024-07-01,2279741.0
2024-08-01,2648077.0
2024-09-01,1043157.0
2024-10-01,440966.0
2024-11-01,374538.0
2024-12-01,364942.0
