date,presences
2019-01-01,75018.0
2019-02-01,73635.0
2019-03-01,85335.0
2019-04-01,162446.0
2019-05-01,231822.0
2019-06-01,759602.0
2019-07-01,1140317.0
2019-08-01,1314107.0
2019-09-01,406466.0
2019-10-01,96958.0
2019-11-01,59393.0
2019-12-01,69785.0
2020-01-01,73682.0
2020-02-01,74763.0
2020-03-01,20044.0
2020-04-01,12308.0
2020-05-01,21246.0
2020-06-01,146469.0
2020-07-01,530214.0
2020-08-01,942000.0
2020-09-01,312260.0
2020-10-01,59365.0
2020-11-01,27630.0
2020-12-01,23176.0
2021-01-01,25064.0
2021-02-01,36363.0
2021-03-01,35259.0
2021-04-01,35437.0
2021-05-01,137189.0
2021-06-01,426431.0
2021-07-01,930025.0
2021-08-01,1243354.0
2021-09-01,485840.0
2021-10-01,108193.0
2021-11-01,56551.0
2021-12-01,62610.0
2022-01-01,56552.0
2022-02-01,65300.0
2022-03-01,82336.0
2022-04-01,161251.0
2022-05-01,281806.0
2022-06-01,775456.0
2022-07-01,1094128.0
2022-08-01,1248367.0
2022-09-01,503855.0
2022-10-01,129604.0
2022-11-01,61245.0
2022-12-01,82577.0
2023-01-01,88436.0
2023-02-01,92953.0
2023-03-01,114337.0
2023-04-01,215162.0
2023-05-01,357661.0
2023-06-01,741163.0
2023-07-01,1111165.0
2023-08-01,1230511.0
2023-09-01,512217.0
2023-10-01,126241.0
2023-11-01,65506.0
2023-12-01,93230.0
2024-01-01,108755.0
2024-02-01,108016.0
2024-03-01,150250.0
2024-04-01,170657.0
2024-05-01,442823.0
2024-06-01,653161.0
2024-07-01,1116434.0
2024-08-01,1245440.0
2024-09-01,489443.0
2024-10-01,152410.0
2024-11-01,100491.0
2024-12-01,114616.0
2025-01-01,138493.0
2025-02-01,147895.0
2025-03-01,165892.0
2025-04-01,261974.0
2025-05-01,414526.0
2025-06-01,818146.0
2025-07-01,1209685.0
2025-08-01,1341627.0
2025-09-01,614489.0
2025-10-01,199141.0
2025-11-01,111681.0
2025-12-01,140640.0
