date,presences
2019-01-01,122839.0
2019-02-01,110853.0
2019-03-01,172254.0
2019-04-01,420613.0
2019-05-01,363452.0
2019-06-01,721827.0
2019-07-01,1068402.0
2019-08-01,1389495.0
2019-09-01,621943.0
2019-10-01,275467.0
2019-11-01,95234.0
2019-12-01,133561.0
2020-01-01,139218.0
2020-02-01,136910.0
2020-03-01,56370.0
2020-04-01,29310.0
2020-05-01,36456.0
2020-06-01,297432.0
2020-07-01,764961.0
2020-08-01,1211944.0
2020-09-01,595803.0
2020-10-01,151445.0
2020-11-01,55114.0
2020-12-01,47607.0
2021-01-01,46166.0
2021-02-01,55272.0
2021-03-01,64454.0
2021-04-01,63905.0
2021-05-01,262368.0
2021-06-01,573773.0
2021-07-01,1063151.0
2021-08-01,1415367.0
2021-09-01,720716.0
2021-10-01,335534.0
2021-11-01,120137.0
2021-12-01,132927.0
2022-01-01,148191.0
2022-02-01,143292.0
2022-03-01,184518.0
2022-04-01,434543.0
2022-05-01,465280.0
2022-06-01,832240.0
2022-07-01,1193196.0
2022-08-01,1444604.0
2022-09-01,749085.0
2022-10-01,412018.0
2022-11-01,141872.0
2022-12-01,159706.0
2023-01-01,184741.0
2023-02-01,168905.0
2023-03-01,225079.0
2023-04-01,566387.0
2023-05-01,527578.0
2023-06-01,812342.0
2023-07-01,1206783.0
2023-08-01,1426053.0
2023-09-01,786327.0
2023-10-01,414609.0
2023-11-01,146629.0
2023-12-01,171418.0
2024-01-01,171789.0
2024-02-01,173170.0
2024-03-01,274185.0
2024-04-01,465653.0
2024-05-01,638004.0
2024-06-01,782217.0
2024-07-01,1218468.0
2024-08-01,1463773.0
2024-09-01,799791.0
2024-10-01,407265.0
2024-11-01,186455.0
2024-12-01,177155.0
2025-01-01,175234.0
2025-02-01,164481.0
2025-03-01,224336.0
2025-04-01,511477.0
2025-05-01,601460.0
2025-06-01,850328.0
2025-07-01,1188823.0
2025-08-01,1417764.0
2025-09-01,777777.0
2025-10-01,425022.0
2025-11-01,147622.0
2025-12-01,202391.0
