date,presences
2019-01-01,2758.0
2019-02-01,3572.0
2019-03-01,5382.0
2019-04-01,10977.0
2019-05-01,29491.0
2019-06-01,33004.0
2019-07-01,44802.0
2019-08-01,31423.0
2019-09-01,43182.0
2019-10-01,11940.0
2019-11-01,3679.0
2019-12-01,3153.0
2020-01-01,3192.0
2020-02-01,3116.0
2020-03-01,398.0
2020-04-01,25.0
2020-05-01,273.0
2020-06-01,2793.0
2020-07-01,8648.0
2020-08-01,6830.0
2020-09-01,8347.0
2020-10-01,2484.0
2020-11-01,783.0
2020-12-01,672.0
2021-01-01,776.0
2021-02-01,1053.0
2021-03-01,1019.0
2021-04-01,861.0
2021-05-01,2973.0
2021-06-01,10851.0
2021-07-01,20413.0
2021-08-01,8461.0
2021-09-01,11572.0
2021-10-01,7930.0
2021-11-01,2358.0
2021-12-01,2219.0
2022-01-01,1596.0
2022-02-01,2207.0
2022-03-01,3678.0
2022-04-01,8724.0
2022-05-01,15658.0
2022-06-01,24163.0
2022-07-01,33860.0
2022-08-01,19649.0
2022-09-01,25694.0
2022-10-01,12035.0
2022-11-01,4058.0
2022-12-01,2848.0
2023-01-01,2875.0
2023-02-01,3142.0
2023-03-01,6287.0
2023-04-01,13223.0
2023-05-01,22146.0
2023-06-01,26777.0
2023-07-01,37785.0
2023-08-01,30911.0
2023-09-01,35521.0
2023-10-01,17170.0
2023-11-01,4781.0
2023-12-01,3827.0
2024-01-01,3259.0
2024-02-01,3119.0
2024-03-01,5925.0
2024-04-01,14317.0
2024-05-01,28140.0
2024-06-01,32226.0
2024-07-01,39100.0
2024-08-01,31104.0
2024-09-01,36349.0
2024-10-01,16338.0
2024-11-01,5082.0
2024-12-01,3833.0
