date,presences
2019-01-01,185003.0
2019-02-01,209197.0
2019-03-01,234999.0
2019-04-01,294132.0
2019-05-01,367545.0
2019-06-01,599655.0
2019-07-01,741408.0
2019-08-01,838184.0
2019-09-01,481402.0
2019-10-01,264155.0
2019-11-01,169406.0
2019-12-01,192880.0
2020-01-01,209418.0
2020-02-01,211930.0
2020-03-01,48366.0
2020-04-01,19332.0
2020-05-01,42760.0
2020-06-01,148285.0
2020-07-01,431229.0
2020-08-01,699920.0
2020-09-01,398606.0
2020-10-01,152864.0
2020-11-01,74815.0
2020-12-01,63574.0
2021-01-01,71639.0
2021-02-01,93117.0
2021-03-01,88933.0
2021-04-01,79525.0
2021-05-01,167154.0
2021-06-01,438050.0
2021-07-01,724715.0
2021-08-01,898710.0
2021-09-01,546756.0
2021-10-01,276764.0
2021-11-01,152607.0
2021-12-01,155430.0
2022-01-01,156708.0
2022-02-01,170212.0
2022-03-01,200058.0
2022-04-01,287254.0
2022-05-01,394713.0
2022-06-01,644791.0
2022-07-01,821903.0
2022-08-01,896821.0
2022-09-01,532173.0
2022-10-01,306147.0
2022-11-01,183848.0
2022-12-01,213417.0
2023-01-01,235573.0
2023-02-01,212295.0
2023-03-01,236341.0
2023-04-01,343833.0
2023-05-01,468631.0
2023-06-01,657262.0
2023-07-01,829155.0
2023-08-01,879098.0
2023-09-01,593834.0
2023-10-01,308642.0
2023-11-01,197685.0
2023-12-01,235944.0
2024-01-01,249968.0
2024-02-01,248271.0
2024-03-01,277236.0
2024-04-01,299614.0
2024-05-01,499473.0
2024-06-01,623241.0
2024-07-01,831626.0
2024-08-01,909900.0
2024-09-01,559745.0
2024-10-01,318650.0
2024-11-01,227329.0
2024-12-01,246431.0
2025-01-01,250032.0
2025-02-01,251253.0
2025-03-01,256984.0
2025-04-01,341066.0
2025-05-01,502242.0
2025-06-01,696274.0
2025-07-01,853026.0
2025-08-01,902946.0
2025-09-01,591726.0
2025-10-01,333634.0
2025-11-01,228528.0
2025-12-01,260785.0
