date,presences
2019-01-01,463456.0
2019-02-01,424322.0
2019-03-01,609702.0
2019-04-01,1425293.0
2019-05-01,1500672.0
2019-06-01,3311183.0
2019-07-01,4981317.0
2019-08-01,5837617.0
2019-09-01,2784950.0
2019-10-01,1329048.0
2019-11-01,590929.0
2019-12-01,566384.0
2020-01-01,467282.0
2020-02-01,346569.0
2020-03-01,165902.0
2020-04-01,118648.0
2020-05-01,153979.0
2020-06-01,928641.0
2020-07-01,3106996.0
2020-08-01,4933885.0
2020-09-01,2276184.0
2020-10-01,636340.0
2020-11-01,156981.0
2020-12-01,138242.0
2021-01-01,157016.0
2021-02-01,165014.0
2021-03-01,186004.0
2021-04-01,212396.0
2021-05-01,767797.0
2021-06-01,2117241.0
2021-07-01,4480295.0
2021-08-01,5993816.0
2021-09-01,2797956.0
2021-10-01,1150295.0
2021-11-01,381512.0
2021-12-01,368476.0
2022-01-01,292922.0
2022-02-01,291996.0
2022-03-01,423690.0
2022-04-01,1214990.0
2022-05-01,1588091.0
2022-06-01,3589148.0
2022-07-01,5209712.0
2022-08-01,6002489.0
2022-09-01,2900087.0
2022-10-01,1366635.0
2022-11-01,468827.0
2022-12-01,483649.0
2023-01-01,421906.0
2023-02-01,379678.0
2023-03-01,571700.0
2023-04-01,1555757.0
2023-05-01,1959482.0
2023-06-01,3517687.0
2023-07-01,5180009.0
2023-08-01,5879069.0
2023-09-01,3077787.0
2023-10-01,1439999.0
2023-11-01,530146.0
2023-12-01,519664.0
2024-01-01,404303.0
2024-02-01,398673.0
2024-03-01,744430.0
2024-04-01,1328320.0
2024-05-01,2418997.0
2024-06-01,3253975.0
2024-07-01,5048224.0
2024-08-01,5789208.0
2024-09-01,3044434.0
2024-10-01,1465616.0
2024-11-01,582586.0
2024-12-01,503724.0
2025-01-01,608656.0
2025-02-01,577716.0
2025-03-01,907899.0
2025-04-01,2172189.0
2025-05-01,2982824.0
2025-06-01,4792689.0
2025-07-01,6794536.0
2025-08-01,7590461.0
2025-09-01,4162378.0
2025-10-01,2181160.0
2025-11-01,815298.0
2025-12-01,816098.0
