date,presences
2019-01-01,20082.0
2019-02-01,21283.0
2019-03-01,27612.0
2019-04-01,122109.0
2019-05-01,226474.0
2019-06-01,656168.0
2019-07-01,1131671.0
2019-08-01,1349056.0
2019-09-01,648877.0
2019-10-01,217653.0
2019-11-01,28597.0
2019-12-01,26229.0
2020-01-01,23053.0
2020-02-01,24152.0
2020-03-01,10165.0
2020-04-01,4992.0
2020-05-01,9694.0
2020-06-01,106208.0
2020-07-01,585261.0
2020-08-01,1050836.0
2020-09-01,416929.0
2020-10-01,112088.0
2020-11-01,37967.0
2020-12-01,18429.0
2021-01-01,10228.0
2021-02-01,13504.0
2021-03-01,16932.0
2021-04-01,11403.0
2021-05-01,60373.0
2021-06-01,349578.0
2021-07-01,946450.0
2021-08-01,1297222.0
2021-09-01,650235.0
2021-10-01,229353.0
2021-11-01,25583.0
2021-12-01,22275.0
2022-01-01,18241.0
2022-02-01,20631.0
2022-03-01,25854.0
2022-04-01,122451.0
2022-05-01,257539.0
2022-06-01,690519.0
2022-07-01,1185677.0
2022-08-01,1411722.0
2022-09-01,773373.0
2022-10-01,321564.0
2022-11-01,50255.0
2022-12-01,32886.0
2023-01-01,26157.0
2023-02-01,25846.0
2023-03-01,33082.0
2023-04-01,143568.0
2023-05-01,300457.0
2023-06-01,683716.0
2023-07-01,1113175.0
2023-08-01,1297898.0
2023-09-01,744488.0
2023-10-01,296378.0
2023-11-01,31064.0
2023-12-01,26061.0
2024-01-01,24330.0
2024-02-01,28420.0
2024-03-01,48898.0
2024-04-01,165516.0
2024-05-01,437430.0
2024-06-01,756309.0
2024-07-01,1220537.0
2024-08-01,1451553.0
2024-09-01,873320.0
2024-10-01,382420.0
2024-11-01,47542.0
2024-12-01,39524.0
2025-01-01,58542.0
2025-02-01,59171.0
2025-03-01,85482.0
2025-04-01,406931.0
2025-05-01,688899.0
2025-06-01,1590030.0
2025-07-01,2517201.0
2025-08-01,2725117.0
2025-09-01,1649558.0
2025-10-01,763045.0
2025-11-01,88089.0
2025-12-01,77274.0
