date,presences
2019-01-01,69988.0
2019-02-01,62755.0
2019-03-01,108810.0
2019-04-01,264165.0
2019-05-01,294608.0
2019-06-01,776101.0
2019-07-01,954825.0
2019-08-01,1238515.0
2019-09-01,488862.0
2019-10-01,246705.0
2019-11-01,95012.0
2019-12-01,97160.0
2020-01-01,64981.0
2020-02-01,56507.0
2020-03-01,14306.0
2020-04-01,1628.0
2020-05-01,4436.0
2020-06-01,95305.0
2020-07-01,399573.0
2020-08-01,734392.0
2020-09-01,224329.0
2020-10-01,51916.0
2020-11-01,7858.0
2020-12-01,5942.0
2021-01-01,7813.0
2021-02-01,10369.0
2021-03-01,8595.0
2021-04-01,13683.0
2021-05-01,57235.0
2021-06-01,214240.0
2021-07-01,575099.0
2021-08-01,863271.0
2021-09-01,319609.0
2021-10-01,132737.0
2021-11-01,51009.0
2021-12-01,52305.0
2022-01-01,35407.0
2022-02-01,38490.0
2022-03-01,64522.0
2022-04-01,197133.0
2022-05-01,261332.0
2022-06-01,451500.0
2022-07-01,720320.0
2022-08-01,854286.0
2022-09-01,402758.0
2022-10-01,224340.0
2022-11-01,74082.0
2022-12-01,73299.0
2023-01-01,65557.0
2023-02-01,58933.0
2023-03-01,117177.0
2023-04-01,305169.0
2023-05-01,364438.0
2023-06-01,549518.0
2023-07-01,818313.0
2023-08-01,892549.0
2023-09-01,499232.0
2023-10-01,293032.0
2023-11-01,98962.0
2023-12-01,103028.0
2024-01-01,93913.0
2024-02-01,93038.0
2024-03-01,174266.0
2024-04-01,306067.0
2024-05-01,437591.0
2024-06-01,586250.0
2024-07-01,847855.0
2024-08-01,927066.0
2024-09-01,542700.0
2024-10-01,376122.0
2024-11-01,143126.0
2024-12-01,131506.0
2025-01-01,134344.0
2025-02-01,133112.0
2025-03-01,205121.0
2025-04-01,354565.0
2025-05-01,698030.0
2025-06-01,948604.0
2025-07-01,1271512.0
2025-08-01,1454338.0
2025-09-01,955680.0
2025-10-01,653698.0
2025-11-01,254164.0
2025-12-01,250910.0
