date,presences
2019-01-01,15490.0
2019-02-01,16388.0
2019-03-01,31955.0
2019-04-01,287545.0
2019-05-01,754967.0
2019-06-01,1328320.0
2019-07-01,1722992.0
2019-08-01,1521137.0
2019-09-01,1409462.0
2019-10-01,577625.0
2019-11-01,43746.0
2019-12-01,17491.0
2020-01-01,16333.0
2020-02-01,19358.0
2020-03-01,6607.0
2020-04-01,1290.0
2020-05-01,1503.0
2020-06-01,29845.0
2020-07-01,369302.0
2020-08-01,491784.0
2020-09-01,470636.0
2020-10-01,162216.0
2020-11-01,8614.0
2020-12-01,4592.0
2021-01-01,2833.0
2021-02-01,4627.0
2021-03-01,7094.0
2021-04-01,5171.0
2021-05-01,55013.0
2021-06-01,336072.0
2021-07-01,964343.0
2021-08-01,955978.0
2021-09-01,980275.0
2021-10-01,414303.0
2021-11-01,25384.0
2021-12-01,11605.0
2022-01-01,8471.0
2022-02-01,13140.0
2022-03-01,22566.0
2022-04-01,202946.0
2022-05-01,610582.0
2022-06-01,1074633.0
2022-07-01,1506466.0
2022-08-01,1320409.0
2022-09-01,1298462.0
2022-10-01,571342.0
2022-11-01,51002.0
2022-12-01,26457.0
2023-01-01,16325.0
2023-02-01,21352.0
2023-03-01,36813.0
2023-04-01,239887.0
2023-05-01,717658.0
2023-06-01,1099654.0
2023-07-01,1455802.0
2023-08-01,1273590.0
2023-09-01,1306966.0
2023-10-01,602139.0
2023-11-01,30269.0
2023-12-01,17490.0
2024-01-01,16886.0
2024-02-01,19967.0
2024-03-01,42582.0
2024-04-01,272559.0
2024-05-01,932862.0
2024-06-01,1218053.0
2024-07-01,1582671.0
2024-08-01,1431703.0
2024-09-01,1522041.0
2024-10-01,868860.0
2024-11-01,42794.0
2024-12-01,25685.0
