date,presences
2019-01-01,1882603.0
2019-02-01,2002676.0
2019-03-01,2310425.0
2019-04-01,2661180.0
2019-05-01,2607571.0
2019-06-01,2844021.0
2019-07-01,3265473.0
2019-08-01,3016714.0
2019-09-01,2831898.0
2019-10-01,2525351.0
2019-11-01,1935229.0
2019-12-01,1987692.0
2020-01-01,1847013.0
2020-02-01,1711684.0
2020-03-01,219654.0
2020-04-01,77651.0
2020-05-01,221200.0
2020-06-01,435141.0
2020-07-01,1103058.0
2020-08-01,1565622.0
2020-09-01,1254731.0
2020-10-01,860687.0
2020-11-01,337602.0
2020-12-01,380169.0
2021-01-01,376847.0
2021-02-01,576424.0
2021-03-01,453885.0
2021-04-01,486070.0
2021-05-01,830285.0
2021-06-01,1264555.0
2021-07-01,2202026.0
2021-08-01,2606072.0
2021-09-01,2285284.0
2021-10-01,2040330.0
2021-11-01,1622778.0
2021-12-01,1691555.0
2022-01-01,1054678.0
2022-02-01,1330412.0
2022-03-01,1616369.0
2022-04-01,2104087.0
2022-05-01,2297760.0
2022-06-01,2708062.0
2022-07-01,3159768.0
2022-08-01,3070789.0
2022-09-01,2823907.0
2022-10-01,2476697.0
2022-11-01,1836828.0
2022-12-01,1914229.0
2023-01-01,1733680.0
2023-02-01,1846385.0
2023-03-01,1992805.0
2023-04-01,2515010.0
2023-05-01,2567484.0
2023-06-01,2699402.0
2023-07-01,3249557.0
2023-08-01,2972720.0
2023-09-01,2772935.0
2023-10-01,2376491.0
2023-11-01,1699247.0
2023-12-01,1818918.0
2024-01-01,1830007.0
2024-02-01,1952762.0
2024-03-01,2211553.0
2024-04-01,2404631.0
2024-05-01,2703859.0
2024-06-01,2710434.0
2024-07-01,3279620.0
2024-08-01,3137363.0
2024-09-01,2810782.0
2024-10-01,2450490.0
2024-11-01,1890611.0
2024-12-01,1941961.0
2025-01-01,1837356.0
2025-02-01,1919423.0
2025-03-01,2094846.0
2025-04-01,2565962.0
2025-05-01,2763800.0
2025-06-01,2854144.0
2025-07-01,3358054.0
2025-08-01,3181499.0
2025-09-01,2965072.0
2025-10-01,2592293.0
2025-11-01,1881373.0
2025-12-01,1916307.0
