date,presences
2019-01-01,112254.0
2019-02-01,115868.0
2019-03-01,82035.0
2019-04-01,37442.0
2019-05-01,34223.0
2019-06-01,55446.0
2019-07-01,111902.0
2019-08-01,185402.0
2019-09-01,45004.0
2019-10-01,26657.0
2019-11-01,27112.0
2019-12-01,64268.0
2020-01-01,107763.0
2020-02-01,105530.0
2020-03-01,20415.0
2020-04-01,2107.0
2020-05-01,4405.0
2020-06-01,23665.0
2020-07-01,104414.0
2020-08-01,244290.0
2020-09-01,60719.0
2020-10-01,21216.0
2020-11-01,9299.0
2020-12-01,6914.0
2021-01-01,8866.0
2021-02-01,11238.0
2021-03-01,12547.0
2021-04-01,9769.0
2021-05-01,23148.0
2021-06-01,44186.0
2021-07-01,118570.0
2021-08-01,228255.0
2021-09-01,59272.0
2021-10-01,36191.0
2021-11-01,19330.0
2021-12-01,61703.0
2022-01-01,104841.0
2022-02-01,102471.0
2022-03-01,69484.0
2022-04-01,33051.0
2022-05-01,28247.0
2022-06-01,63917.0
2022-07-01,134714.0
2022-08-01,202253.0
2022-09-01,58343.0
2022-10-01,38019.0
2022-11-01,20035.0
2022-12-01,63483.0
2023-01-01,86348.0
2023-02-01,130907.0
2023-03-01,74426.0
2023-04-01,41872.0
2023-05-01,35704.0
2023-06-01,81192.0
2023-07-01,169085.0
2023-08-01,219809.0
2023-09-01,76220.0
2023-10-01,50602.0
2023-11-01,43799.0
2023-12-01,95088.0
2024-01-01,112284.0
2024-02-01,117453.0
2024-03-01,59383.0
2024-04-01,42695.0
2024-05-01,44308.0
2024-06-01,93558.0
2024-07-01,160121.0
2024-08-01,252030.0
2024-09-01,85402.0
2024-10-01,58254.0
2024-11-01,42890.0
2024-12-01,107398.0
