date,presences
2019-01-01,30867.0
2019-02-01,38521.0
2019-03-01,81805.0
2019-04-01,210703.0
2019-05-01,255941.0
2019-06-01,345874.0
2019-07-01,462062.0
2019-08-01,496289.0
2019-09-01,340135.0
2019-10-01,225521.0
2019-11-01,67440.0
2019-12-01,56592.0
2020-01-01,31448.0
2020-02-01,32261.0
2020-03-01,3550.0
2020-04-01,3135.0
2020-05-01,3878.0
2020-06-01,25585.0
2020-07-01,167536.0
2020-08-01,254501.0
2020-09-01,169455.0
2020-10-01,70594.0
2020-11-01,16108.0
2020-12-01,18859.0
2021-01-01,3934.0
2021-02-01,6215.0
2021-03-01,5192.0
2021-04-01,15275.0
2021-05-01,67705.0
2021-06-01,145073.0
2021-07-01,386295.0
2021-08-01,514626.0
2021-09-01,327042.0
2021-10-01,228931.0
2021-11-01,152328.0
2021-12-01,151709.0
2022-01-01,17561.0
2022-02-01,27239.0
2022-03-01,54986.0
2022-04-01,197607.0
2022-05-01,252337.0
2022-06-01,362300.0
2022-07-01,486914.0
2022-08-01,505993.0
2022-09-01,350643.0
2022-10-01,216727.0
2022-11-01,63171.0
2022-12-01,47122.0
2023-01-01,34787.0
2023-02-01,41184.0
2023-03-01,85427.0
2023-04-01,264506.0
2023-05-01,320324.0
2023-06-01,347709.0
2023-07-01,479674.0
2023-08-01,480086.0
2023-09-01,352165.0
2023-10-01,235039.0
2023-11-01,62283.0
2023-12-01,49685.0
2024-01-01,36336.0
2024-02-01,46177.0
2024-03-01,107939.0
2024-04-01,232198.0
2024-05-01,370401.0
2024-06-01,369631.0
2024-07-01,487402.0
2024-08-01,513602.0
2024-09-01,378758.0
2024-10-01,246202.0
2024-11-01,81255.0
2024-12-01,60522.0
