date,presences
2019-01-01,7191.0
2019-02-01,9638.0
2019-03-01,55362.0
2019-04-01,189130.0
2019-05-01,222524.0
2019-06-01,373727.0
2019-07-01,481361.0
2019-08-01,537416.0
2019-09-01,326521.0
2019-10-01,137840.0
2019-11-01,30929.0
2019-12-01,28241.0
2020-01-01,21633.0
2020-02-01,23481.0
2020-03-01,1186.0
2020-04-01,74.0
2020-05-01,419.0
2020-06-01,24631.0
2020-07-01,196216.0
2020-08-01,297267.0
2020-09-01,189231.0
2020-10-01,46456.0
2020-11-01,743.0
2020-12-01,1030.0
2021-01-01,638.0
2021-02-01,1235.0
2021-03-01,1022.0
2021-04-01,1422.0
2021-05-01,55548.0
2021-06-01,137349.0
2021-07-01,352046.0
2021-08-01,501124.0
2021-09-01,269513.0
2021-10-01,94523.0
2021-11-01,13924.0
2021-12-01,5318.0
2022-01-01,4209.0
2022-02-01,7561.0
2022-03-01,36560.0
2022-04-01,171528.0
2022-05-01,240130.0
2022-06-01,384083.0
2022-07-01,473954.0
2022-08-01,556003.0
2022-09-01,354715.0
2022-10-01,140749.0
2022-11-01,22666.0
2022-12-01,9376.0
2023-01-01,6393.0
2023-02-01,9614.0
2023-03-01,54123.0
2023-04-01,233094.0
2023-05-01,288691.0
2023-06-01,386107.0
2023-07-01,491374.0
2023-08-01,562592.0
2023-09-01,359497.0
2023-10-01,148213.0
2023-11-01,24423.0
2023-12-01,12054.0
2024-01-01,7375.0
2024-02-01,9827.0
2024-03-01,79208.0
2024-04-01,170877.0
2024-05-01,350231.0
2024-06-01,314987.0
2024-07-01,475296.0
2024-08-01,548857.0
2024-09-01,333398.0
2024-10-01,151118.0
2024-11-01,22581.0
2024-12-01,13691.0
