date,presences
2019-01-01,1468296.0
2019-02-01,1682652.0
2019-03-01,2124615.0
2019-04-01,2325545.0
2019-05-01,2656982.0
2019-06-01,2929594.0
2019-07-01,2716120.0
2019-08-01,2425172.0
2019-09-01,2562090.0
2019-10-01,2558107.0
2019-11-01,1924196.0
2019-12-01,1685375.0
2020-01-01,1525845.0
2020-02-01,1438621.0
2020-03-01,213912.0
2020-04-01,24682.0
2020-05-01,60891.0
2020-06-01,252175.0
2020-07-01,618764.0
2020-08-01,728904.0
2020-09-01,644351.0
2020-10-01,532670.0
2020-11-01,240450.0
2020-12-01,238906.0
2021-01-01,226550.0
2021-02-01,309306.0
2021-03-01,293469.0
2021-04-01,305819.0
2021-05-01,548770.0
2021-06-01,783963.0
2021-07-01,1077818.0
2021-08-01,729525.0
2021-09-01,681876.0
2021-10-01,1508272.0
2021-11-01,1111213.0
2021-12-01,939628.0
2022-01-01,788005.0
2022-02-01,1068267.0
2022-03-01,1661214.0
2022-04-01,2368361.0
2022-05-01,2425512.0
2022-06-01,2505606.0
2022-07-01,2605954.0
2022-08-01,2422342.0
2022-09-01,2443094.0
2022-10-01,2441555.0
2022-11-01,1911517.0
2022-12-01,1798868.0
2023-01-01,1933141.0
2023-02-01,2017463.0
2023-03-01,2526901.0
2023-04-01,2893342.0
2023-05-01,3067108.0
2023-06-01,3093134.0
2023-07-01,3283537.0
2023-08-01,2988685.0
2023-09-01,2990701.0
2023-10-01,2945207.0
2023-11-01,2362179.0
2023-12-01,2189050.0
2024-01-01,1911574.0
2024-02-01,2291231.0
2024-03-01,2881914.0
2024-04-01,3060606.0
2024-05-01,3479868.0
2024-06-01,3438544.0
2024-07-01,3690145.0
2024-08-01,3234865.0
2024-09-01,3263617.0
2024-10-01,3361987.0
2024-11-01,2528096.0
2024-12-01,2235657.0
2025-01-01,2839534.0
2025-02-01,2778900.0
2025-03-01,3425586.0
2025-04-01,3854307.0
2025-05-01,2926491.0
2025-06-01,2956335.0
2025-07-01,3240861.0
2025-08-01,2743448.0
2025-09-01,2697383.0
2025-10-01,2869310.0
2025-11-01,2557286.0
2025-12-01,2673767.0
