date,presences
2019-01-01,203314.0
2019-02-01,175237.0
2019-03-01,286836.0
2019-04-01,594823.0
2019-05-01,517109.0
2019-06-01,608882.0
2019-07-01,794825.0
2019-08-01,1061535.0
2019-09-01,563523.0
2019-10-01,478173.0
2019-11-01,300702.0
2019-12-01,304265.0
2020-01-01,226172.0
2020-02-01,168857.0
2020-03-01,42660.0
2020-04-01,16947.0
2020-05-01,28812.0
2020-06-01,156775.0
2020-07-01,485931.0
2020-08-01,1063726.0
2020-09-01,452551.0
2020-10-01,240439.0
2020-11-01,71684.0
2020-12-01,62798.0
2021-01-01,58854.0
2021-02-01,62003.0
2021-03-01,78941.0
2021-04-01,77170.0
2021-05-01,186725.0
2021-06-01,359012.0
2021-07-01,732529.0
2021-08-01,1254116.0
2021-09-01,621496.0
2021-10-01,497240.0
2021-11-01,252403.0
2021-12-01,267572.0
2022-01-01,175923.0
2022-02-01,145317.0
2022-03-01,200787.0
2022-04-01,466856.0
2022-05-01,475850.0
2022-06-01,622380.0
2022-07-01,855937.0
2022-08-01,1171447.0
2022-09-01,658055.0
2022-10-01,571276.0
2022-11-01,283265.0
2022-12-01,332891.0
2023-01-01,263066.0
2023-02-01,186391.0
2023-03-01,277468.0
2023-04-01,606691.0
2023-05-01,566203.0
2023-06-01,650489.0
2023-07-01,839143.0
2023-08-01,1080892.0
2023-09-01,713575.0
2023-10-01,547815.0
2023-11-01,321788.0
2023-12-01,375427.0
2024-01-01,262243.0
2024-02-01,216949.0
2024-03-01,377162.0
2024-04-01,561134.0
2024-05-01,624858.0
2024-06-01,665070.0
2024-07-01,850809.0
2024-08-01,1103098.0
2024-09-01,682951.0
2024-10-01,592211.0
2024-11-01,427565.0
2024-12-01,386992.0
