date,presences
2019-01-01,284876.0
2019-02-01,275448.0
2019-03-01,257282.0
2019-04-01,244625.0
2019-05-01,218909.0
2019-06-01,554097.0
2019-07-01,1101555.0
2019-08-01,1337397.0
2019-09-01,432222.0
2019-10-01,206401.0
2019-11-01,88212.0
2019-12-01,275175.0
2020-01-01,314495.0
2020-02-01,310439.0
2020-03-01,55662.0
2020-04-01,14159.0
2020-05-01,30336.0
2020-06-01,165775.0
2020-07-01,674901.0
2020-08-01,1096370.0
2020-09-01,439126.0
2020-10-01,130810.0
2020-11-01,45737.0
2020-12-01,40572.0
2021-01-01,33431.0
2021-02-01,34111.0
2021-03-01,35217.0
2021-04-01,35959.0
2021-05-01,146729.0
2021-06-01,392947.0
2021-07-01,978420.0
2021-08-01,1355678.0
2021-09-01,562710.0
2021-10-01,220695.0
2021-11-01,74025.0
2021-12-01,217238.0
2022-01-01,244058.0
2022-02-01,217124.0
2022-03-01,192343.0
2022-04-01,238061.0
2022-05-01,251498.0
2022-06-01,621777.0
2022-07-01,1142251.0
2022-08-01,1345618.0
2022-09-01,551426.0
2022-10-01,254168.0
2022-11-01,83713.0
2022-12-01,247604.0
2023-01-01,329341.0
2023-02-01,301708.0
2023-03-01,237664.0
2023-04-01,299402.0
2023-05-01,286874.0
2023-06-01,573143.0
2023-07-01,1177917.0
2023-08-01,1358361.0
2023-09-01,574149.0
2023-10-01,230811.0
2023-11-01,88879.0
2023-12-01,291124.0
2024-01-01,352957.0
2024-02-01,332476.0
2024-03-01,286804.0
2024-04-01,198487.0
2024-05-01,376426.0
2024-06-01,521109.0
2024-07-01,1198130.0
2024-08-01,1419532.0
2024-09-01,543525.0
2024-10-01,225174.0
2024-11-01,103902.0
2024-12-01,309677.0
2025-01-01,574274.0
2025-02-01,588240.0
2025-03-01,407505.0
2025-04-01,344520.0
2025-05-01,393360.0
2025-06-01,876378.0
2025-07-01,1728021.0
2025-08-01,1935584.0
2025-09-01,753900.0
2025-10-01,338207.0
2025-11-01,154303.0
2025-12-01,552368.0
