date,presences
2019-01-01,57501.0
2019-02-01,61886.0
2019-03-01,54306.0
2019-04-01,39227.0
2019-05-01,18718.0
2019-06-01,75761.0
2019-07-01,271037.0
2019-08-01,332730.0
2019-09-01,56879.0
2019-10-01,20723.0
2019-11-01,18193.0
2019-12-01,61205.0
2020-01-01,65461.0
2020-02-01,71581.0
2020-03-01,11214.0
2020-04-01,1271.0
2020-05-01,746.0
2020-06-01,23152.0
2020-07-01,139422.0
2020-08-01,239683.0
2020-09-01,44917.0
2020-10-01,13357.0
2020-11-01,2520.0
2020-12-01,3346.0
2021-01-01,3683.0
2021-02-01,5134.0
2021-03-01,4687.0
2021-04-01,3491.0
2021-05-01,7896.0
2021-06-01,43471.0
2021-07-01,168781.0
2021-08-01,263620.0
2021-09-01,47937.0
2021-10-01,22893.0
2021-11-01,13848.0
2021-12-01,50035.0
2022-01-01,49305.0
2022-02-01,42493.0
2022-03-01,35328.0
2022-04-01,34502.0
2022-05-01,22853.0
2022-06-01,76098.0
2022-07-01,238226.0
2022-08-01,291968.0
2022-09-01,57824.0
2022-10-01,30030.0
2022-11-01,14948.0
2022-12-01,59151.0
2023-01-01,64125.0
2023-02-01,59667.0
2023-03-01,38493.0
2023-04-01,42717.0
2023-05-01,20865.0
2023-06-01,84409.0
2023-07-01,255710.0
2023-08-01,301934.0
2023-09-01,66721.0
2023-10-01,25323.0
2023-11-01,15865.0
2023-12-01,67909.0
2024-01-01,67526.0
2024-02-01,73036.0
2024-03-01,52437.0
2024-04-01,35924.0
2024-05-01,26459.0
2024-06-01,83723.0
2024-07-01,241298.0
2024-08-01,313674.0
2024-09-01,61217.0
2024-10-01,25062.0
2024-11-01,24334.0
2024-12-01,62411.0
2025-01-01,120205.0
2025-02-01,139777.0
2025-03-01,99833.0
2025-04-01,59547.0
2025-05-01,50111.0
2025-06-01,130523.0
2025-07-01,368335.0
2025-08-01,443522.0
2025-09-01,94126.0
2025-10-01,34707.0
2025-11-01,28565.0
2025-12-01,128518.0
