date,presences
2019-01-01,312083.0
2019-02-01,285999.0
2019-03-01,468304.0
2019-04-01,1615533.0
2019-05-01,1634746.0
2019-06-01,2537491.0
2019-07-01,3198953.0
2019-08-01,3433387.0
2019-09-01,2341733.0
2019-10-01,1307247.0
2019-11-01,457603.0
2019-12-01,418761.0
2020-01-01,368475.0
2020-02-01,308887.0
2020-03-01,84913.0
2020-04-01,42155.0
2020-05-01,66176.0
2020-06-01,425378.0
2020-07-01,1370058.0
2020-08-01,2321967.0
2020-09-01,1687941.0
2020-10-01,584978.0
2020-11-01,119161.0
2020-12-01,105141.0
2021-01-01,95629.0
2021-02-01,123431.0
2021-03-01,122403.0
2021-04-01,123024.0
2021-05-01,612446.0
2021-06-01,1413402.0
2021-07-01,2642654.0
2021-08-01,3517597.0
2021-09-01,2406916.0
2021-10-01,1230777.0
2021-11-01,359735.0
2021-12-01,247548.0
2022-01-01,175476.0
2022-02-01,193722.0
2022-03-01,345558.0
2022-04-01,1449873.0
2022-05-01,1606058.0
2022-06-01,2548119.0
2022-07-01,3125709.0
2022-08-01,3371480.0
2022-09-01,2329169.0
2022-10-01,1260119.0
2022-11-01,367619.0
2022-12-01,352397.0
2023-01-01,304198.0
2023-02-01,290182.0
2023-03-01,489987.0
2023-04-01,1805516.0
2023-05-01,1953792.0
2023-06-01,2567489.0
2023-07-01,3239154.0
2023-08-01,3483730.0
2023-09-01,2499278.0
2023-10-01,1369247.0
2023-11-01,401711.0
2023-12-01,404905.0
2024-01-01,323448.0
2024-02-01,327676.0
2024-03-01,786521.0
2024-04-01,1466467.0
2024-05-01,2364044.0
2024-06-01,2410546.0
2024-07-01,3349527.0
2024-08-01,3633425.0
2024-09-01,2483929.0
2024-10-01,1469272.0
2024-11-01,496924.0
2024-12-01,429212.0
