date,presences
2019-01-01,7810.0
2019-02-01,13345.0
2019-03-01,10640.0
2019-04-01,4791.0
2019-05-01,3746.0
2019-06-01,5002.0
2019-07-01,8518.0
2019-08-01,8423.0
2019-09-01,4799.0
2019-10-01,3376.0
2019-11-01,2446.0
2019-12-01,5565.0
2020-01-01,6432.0
2020-02-01,9895.0
2020-03-01,859.0
2020-04-01,87.0
2020-05-01,124.0
2020-06-01,716.0
2020-07-01,3549.0
2020-08-01,4142.0
2020-09-01,2381.0
2020-10-01,1687.0
2020-11-01,664.0
2020-12-01,544.0
2021-01-01,730.0
2021-02-01,1155.0
2021-03-01,911.0
2021-04-01,1035.0
2021-05-01,1818.0
2021-06-01,3533.0
2021-07-01,6585.0
2021-08-01,7150.0
2021-09-01,3185.0
2021-10-01,2563.0
2021-11-01,1543.0
2021-12-01,3285.0
2022-01-01,3951.0
2022-02-01,8636.0
2022-03-01,8550.0
2022-04-01,4102.0
2022-05-01,4543.0
2022-06-01,6746.0
2022-07-01,10581.0
2022-08-01,9594.0
2022-09-01,6276.0
2022-10-01,3946.0
2022-11-01,2072.0
2022-12-01,4347.0
2023-01-01,5935.0
2023-02-01,10877.0
2023-03-01,8562.0
2023-04-01,5600.0
2023-05-01,4854.0
2023-06-01,7734.0
2023-07-01,11311.0
2023-08-01,10804.0
2023-09-01,7584.0
2023-10-01,4687.0
2023-11-01,3581.0
2023-12-01,3856.0
2024-01-01,6600.0
2024-02-01,12566.0
2024-03-01,9953.0
2024-04-01,5380.0
2024-05-01,7489.0
2024-06-01,7040.0
2024-07-01,10493.0
2024-08-01,9863.0
2024-09-01,8419.0
2024-10-01,4868.0
2024-11-01,3072.0
2024-12-01,4575.0
