date,presences
2019-01-01,10560.0
2019-02-01,13024.0
2019-03-01,16123.0
2019-04-01,15177.0
2019-05-01,24032.0
2019-06-01,42819.0
2019-07-01,82569.0
2019-08-01,131201.0
2019-09-01,28482.0
2019-10-01,18008.0
2019-11-01,12056.0
2019-12-01,45594.0
2020-01-01,10541.0
2020-02-01,10687.0
2020-03-01,4282.0
2020-04-01,3055.0
2020-05-01,3461.0
2020-06-01,19485.0
2020-07-01,78223.0
2020-08-01,131455.0
2020-09-01,35924.0
2020-10-01,18106.0
2020-11-01,9330.0
2020-12-01,7417.0
2021-01-01,8649.0
2021-02-01,8620.0
2021-03-01,10058.0
2021-04-01,10826.0
2021-05-01,17707.0
2021-06-01,45525.0
2021-07-01,114696.0
2021-08-01,141577.0
2021-09-01,44527.0
2021-10-01,20499.0
2021-11-01,14710.0
2021-12-01,18617.0
2022-01-01,15748.0
2022-02-01,17277.0
2022-03-01,16364.0
2022-04-01,23075.0
2022-05-01,22300.0
2022-06-01,43903.0
2022-07-01,80701.0
2022-08-01,108168.0
2022-09-01,35034.0
2022-10-01,21881.0
2022-11-01,14975.0
2022-12-01,15831.0
2023-01-01,18841.0
2023-02-01,17640.0
2023-03-01,13949.0
2023-04-01,20238.0
2023-05-01,23202.0
2023-06-01,51126.0
2023-07-01,101113.0
2023-08-01,142391.0
2023-09-01,50699.0
2023-10-01,21279.0
2023-11-01,17658.0
2023-12-01,16650.0
2024-01-01,15143.0
2024-02-01,17378.0
2024-03-01,17832.0
2024-04-01,19398.0
2024-05-01,31539.0
2024-06-01,46532.0
2024-07-01,93821.0
2024-08-01,134827.0
2024-09-01,37564.0
2024-10-01,17068.0
2024-11-01,14296.0
2024-12-01,10886.0
