date,presences
2008-01-01,4328.0
2008-02-01,7632.0
2008-03-01,6186.0
2008-04-01,11031.0
2008-05-01,53725.0
2008-06-01,85833.0
2008-07-01,187836.0
2008-08-01,123367.0
2008-09-01,79821.0
2008-10-01,15237.0
2008-11-01,5897.0
2008-12-01,4492.0
2009-01-01,4436.0
2009-02-01,4284.0
2009-03-01,4388.0
2009-04-01,7495.0
2009-05-01,31357.0
2009-06-01,79637.0
2009-07-01,141961.0
2009-08-01,101195.0
2009-09-01,69177.0
2009-10-01,18972.0
2009-11-01,8725.0
2009-12-01,6665.0
2010-01-01,6516.0
2010-02-01,5837.0
2010-03-01,7550.0
2010-04-01,9251.0
2010-05-01,45387.0
2010-06-01,74488.0
2010-07-01,167421.0
2010-08-01,119337.0
2010-09-01,73920.0
2010-10-01,19122.0
2010-11-01,7864.0
2010-12-01,6724.0
2011-01-01,5707.0
2011-02-01,5785.0
2011-03-01,7497.0
2011-04-01,16780.0
2011-05-01,30048.0
2011-06-01,92884.0
2011-07-01,171754.0
2011-08-01,120699.0
2011-09-01,68047.0
2011-10-01,17104.0
2011-11-01,9472.0
2011-12-01,5764.0
2012-01-01,5278.0
2012-02-01,5517.0
2012-03-01,7970.0
2012-04-01,15950.0
2012-05-01,41089.0
2012-06-01,89651.0
2012-07-01,178571.0
2012-08-01,123058.0
2012-09-01,78704.0
2012-10-01,15204.0
2012-11-01,5408.0
2012-12-01,4681.0
2013-01-01,3975.0
2013-02-01,4895.0
2013-03-01,6563.0
2013-04-01,8853.0
2013-05-01,51327.0
2013-06-01,82111.0
2013-07-01,173005.0
2013-08-01,130401.0
2013-09-01,74116.0
2013-10-01,15850.0
2013-11-01,5566.0
2013-12-01,6052.0
2014-01-01,4291.0
2014-02-01,4721.0
2014-03-01,6614.0
2014-04-01,11250.0
2014-05-01,27772.0
2014-06-01,91375.0
2014-07-01,151640.0
2014-08-01,116009.0
2014-09-01,78615.0
2014-10-01,18553.0
2014-11-01,5872.0
2014-12-01,8324.0
2015-01-01,4685.0
2015-02-01,5030.0
2015-03-01,5104.0
2015-04-01,7404.0
2015-05-01,38852.0
2015-06-01,85238.0
2015-07-01,155663.0
2015-08-01,116912.0
2015-09-01,74091.0
2015-10-01,11528.0
2015-11-01,4656.0
2015-12-01,3965.0
2016-01-01,3583.0
2016-02-01,4487.0
2016-03-01,5484.0
2016-04-01,8927.0
2016-05-01,42624.0
2016-06-01,83207.0
2016-07-01,162353.0
2016-08-01,124614.0
2016-09-01,69137.0
2016-10-01,14598.0
2016-11-01,8901.0
2016-12-01,5749.0
2017-01-01,3940.0
2017-02-01,3803.0
2017-03-01,4879.0
2017-04-01,10764.0
2017-05-01,25723.0
2017-06-01,105178.0
2017-07-01,159313.0
2017-08-01,115490.0
2017-09-01,74069.0
2017-10-01,13011.0
2017-11-01,4142.0
2017-12-01,3406.0
2018-01-01,3127.0
2018-02-01,4240.0
2018-03-01,5448.0
2018-04-01,13145.0
2018-05-01,47178.0
2018-06-01,86142.0
2018-07-01,162916.0
2018-08-01,109778.0
2018-09-01,64877.0
2018-10-01,10177.0
2018-11-01,3888.0
2018-12-01,3252.0
2019-01-01,3002.0
2019-02-01,3158.0
2019-03-01,4230.0
2019-04-01,10863.0
2019-05-01,27545.0
2019-06-01,93915.0
2019-07-01,138281.0
2019-08-01,95000.0
2019-09-01,58337.0
2019-10-01,12809.0
2019-11-01,3737.0
2019-12-01,3848.0
2020-01-01,3608.0
2020-02-01,3092.0
2020-03-01,1333.0
2020-04-01,724.0
2020-05-01,807.0
2020-06-01,4849.0
2020-07-01,35198.0
2020-08-01,36466.0
2020-09-01,28565.0
2020-10-01,7391.0
2020-11-01,1864.0
2020-12-01,1297.0
2021-01-01,1012.0
2021-02-01,993.0
2021-03-01,1540.0
2021-04-01,1419.0
2021-05-01,7599.0
2021-06-01,29440.0
2021-07-01,86103.0
2021-08-01,75430.0
2021-09-01,57674.0
2021-10-01,12339.0
2021-11-01,3040.0
2021-12-01,2055.0
2022-01-01,1808.0
2022-02-01,2892.0
2022-03-01,4813.0
2022-04-01,17543.0
2022-05-01,38448.0
2022-06-01,100168.0
2022-07-01,143196.0
2022-08-01,101999.0
2022-09-01,73780.0
2022-10-01,23911.0
2022-11-01,12845.0
2022-12-01,10814.0
2023-01-01,5318.0
2023-02-01,5206.0
2023-03-01,6758.0
2023-04-01,11230.0
2023-05-01,40134.0
2023-06-01,79318.0
2023-07-01,125566.0
2023-08-01,88804.0
2023-09-01,58995.0
2023-10-01,17159.0
2023-11-01,6996.0
2023-12-01,6164.0
2024-01-01,6027.0
2024-02-01,5186.0
2024-03-01,6809.0
2024-04-01,10473.0
2024-05-01,50639.0
2024-06-01,68775.0
2024-07-01,130355.0
2024-08-01,95167.0
2024-09-01,65394.0
2024-10-01,19879.0
2024-11-01,5387.0
2024-12-01,6863.0
