date,presences
2019-01-01,23968.0
2019-02-01,21914.0
2019-03-01,24866.0
2019-04-01,64021.0
2019-05-01,66471.0
2019-06-01,457799.0
2019-07-01,851028.0
2019-08-01,1022567.0
2019-09-01,216443.0
2019-10-01,25777.0
2019-11-01,27315.0
2019-12-01,31158.0
2020-01-01,25170.0
2020-02-01,22168.0
2020-03-01,12523.0
2020-04-01,7603.0
2020-05-01,9783.0
2020-06-01,112694.0
2020-07-01,549656.0
2020-08-01,894642.0
2020-09-01,238063.0
2020-10-01,23007.0
2020-11-01,14424.0
2020-12-01,12940.0
2021-01-01,13439.0
2021-02-01,13603.0
2021-03-01,13882.0
2021-04-01,14279.0
2021-05-01,42533.0
2021-06-01,327371.0
2021-07-01,828397.0
2021-08-01,1057925.0
2021-09-01,284585.0
2021-10-01,29843.0
2021-11-01,25513.0
2021-12-01,24111.0
2022-01-01,17636.0
2022-02-01,21338.0
2022-03-01,24793.0
2022-04-01,51473.0
2022-05-01,51616.0
2022-06-01,423500.0
2022-07-01,779492.0
2022-08-01,949755.0
2022-09-01,261736.0
2022-10-01,50634.0
2022-11-01,43648.0
2022-12-01,48439.0
2023-01-01,25295.0
2023-02-01,20325.0
2023-03-01,23248.0
2023-04-01,57841.0
2023-05-01,63300.0
2023-06-01,443720.0
2023-07-01,773178.0
2023-08-01,958046.0
2023-09-01,251630.0
2023-10-01,30708.0
2023-11-01,27389.0
2023-12-01,30321.0
2024-01-01,27859.0
2024-02-01,28605.0
2024-03-01,44812.0
2024-04-01,52234.0
2024-05-01,75500.0
2024-06-01,441765.0
2024-07-01,799100.0
2024-08-01,986075.0
2024-09-01,262180.0
2024-10-01,32923.0
2024-11-01,23288.0
2024-12-01,31066.0
