date,presences
2019-01-01,102500.0
2019-02-01,134007.0
2019-03-01,124636.0
2019-04-01,226905.0
2019-05-01,349982.0
2019-06-01,922326.0
2019-07-01,1193069.0
2019-08-01,1176140.0
2019-09-01,572666.0
2019-10-01,179981.0
2019-11-01,85345.0
2019-12-01,87254.0
2020-01-01,112106.0
2020-02-01,127284.0
2020-03-01,17903.0
2020-04-01,7027.0
2020-05-01,9430.0
2020-06-01,77877.0
2020-07-01,386111.0
2020-08-01,621800.0
2020-09-01,388239.0
2020-10-01,67210.0
2020-11-01,18512.0
2020-12-01,14692.0
2021-01-01,15733.0
2021-02-01,20770.0
2021-03-01,22610.0
2021-04-01,21827.0
2021-05-01,117731.0
2021-06-01,443699.0
2021-07-01,880335.0
2021-08-01,1069485.0
2021-09-01,622188.0
2021-10-01,177622.0
2021-11-01,63486.0
2021-12-01,61517.0
2022-01-01,65861.0
2022-02-01,89987.0
2022-03-01,105815.0
2022-04-01,225889.0
2022-05-01,392456.0
2022-06-01,891237.0
2022-07-01,1178699.0
2022-08-01,1213988.0
2022-09-01,672099.0
2022-10-01,222923.0
2022-11-01,89546.0
2022-12-01,91163.0
2023-01-01,128590.0
2023-02-01,138591.0
2023-03-01,139949.0
2023-04-01,290680.0
2023-05-01,514607.0
2023-06-01,897926.0
2023-07-01,1251132.0
2023-08-01,1256514.0
2023-09-01,741261.0
2023-10-01,229490.0
2023-11-01,98768.0
2023-12-01,109539.0
2024-01-01,152515.0
2024-02-01,160791.0
2024-03-01,192270.0
2024-04-01,216077.0
2024-05-01,659585.0
2024-06-01,806347.0
2024-07-01,1305296.0
2024-08-01,1311360.0
2024-09-01,693678.0
2024-10-01,252500.0
2024-11-01,129592.0
2024-12-01,132472.0
