date,presences
2019-01-01,1138159.0
2019-02-01,1357051.0
2019-03-01,1739459.0
2019-04-01,2087540.0
2019-05-01,2458132.0
2019-06-01,2777276.0
2019-07-01,2540759.0
2019-08-01,2182019.0
2019-09-01,2287735.0
2019-10-01,2315186.0
2019-11-01,1411772.0
2019-12-01,1147805.0
2020-01-01,1087825.0
2020-02-01,1084158.0
2020-03-01,140425.0
2020-04-01,4245.0
2020-05-01,6595.0
2020-06-01,26484.0
2020-07-01,128700.0
2020-08-01,244771.0
2020-09-01,213493.0
2020-10-01,148617.0
2020-11-01,33856.0
2020-12-01,31290.0
2021-01-01,26312.0
2021-02-01,37774.0
2021-03-01,36746.0
2021-04-01,36685.0
2021-05-01,91661.0
2021-06-01,252475.0
2021-07-01,583292.0
2021-08-01,452093.0
2021-09-01,446475.0
2021-10-01,1105024.0
2021-11-01,662229.0
2021-12-01,450655.0
2022-01-01,347197.0
2022-02-01,655415.0
2022-03-01,1066097.0
2022-04-01,1762886.0
2022-05-01,1910480.0
2022-06-01,2200251.0
2022-07-01,2485287.0
2022-08-01,2276542.0
2022-09-01,2303974.0
2022-10-01,2242574.0
2022-11-01,1434444.0
2022-12-01,1175856.0
2023-01-01,1206719.0
2023-02-01,1444468.0
2023-03-01,1914059.0
2023-04-01,2556940.0
2023-05-01,2863397.0
2023-06-01,2906955.0
2023-07-01,3130290.0
2023-08-01,2875594.0
2023-09-01,2923191.0
2023-10-01,2921498.0
2023-11-01,1891099.0
2023-12-01,1593483.0
2024-01-01,1416330.0
2024-02-01,1885319.0
2024-03-01,2491508.0
2024-04-01,3010380.0
2024-05-01,3530919.0
2024-06-01,3475828.0
2024-07-01,3789613.0
2024-08-01,3261474.0
2024-09-01,3497143.0
2024-10-01,3670282.0
2024-11-01,2121231.0
2024-12-01,1724566.0
